tenure_months,monthly_logins,last_login_days_ago,total_revenue,payment_failures,csat_score,churn,gender_Male,country_Bangladesh,country_Canada,country_Germany,country_India,country_UK,country_USA,city_Delhi,city_Dhaka,city_London,city_New York,city_Sydney,city_Toronto,customer_segment_Individual,customer_segment_SME,signup_channel_Referral,signup_channel_Web,contract_type_Quarterly,contract_type_Yearly,payment_method_Card,payment_method_PayPal,discount_applied_Yes,price_increase_last_3m_Yes,complaint_type_None,complaint_type_Service,complaint_type_Technical,survey_response_Satisfied,survey_response_Unsatisfied
57,26,31,570,0,3.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False
41,22,1,410,0,2.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False
9,15,36,180,0,4.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
2,10,11,20,0,4.0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False
35,43,1,700,0,2.0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
53,23,18,1060,1,3.0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
12,31,21,600,1,5.0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,True,False
17,29,1,1190,1,4.0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True
4,15,8,80,2,4.0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True
59,20,21,2950,0,4.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
14,12,14,280,0,4.0,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False
21,27,2,420,1,3.0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,True,False
41,18,1,820,0,3.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
8,36,8,240,1,3.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
33,3,6,1650,0,5.0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
45,25,34,900,1,3.0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False
28,45,5,560,0,2.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
3,12,1,60,0,5.0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,True,False,False,True,False
14,21,4,420,0,4.0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
19,16,0,1330,0,4.0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False
59,28,6,2950,1,4.0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True
6,0,45,60,2,4.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False
36,7,11,360,0,5.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True
20,10,4,1400,0,2.0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False
1,28,23,50,0,5.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True
10,18,3,700,0,3.0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
13,13,7,260,0,4.0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
12,24,17,360,0,2.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False
11,22,11,550,0,4.0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False
36,18,0,720,0,4.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True
17,15,22,340,1,3.0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False
47,10,9,470,0,3.0,0,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
53,34,43,3710,1,5.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False
29,34,23,1450,0,3.0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False
3,6,6,90,0,2.0,0,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
29,16,14,2030,1,3.0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False
10,24,14,1000,0,4.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,True,True,False
53,11,0,530,0,4.0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False
46,27,7,920,0,5.0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False
19,22,5,1330,0,3.0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False
53,28,2,2650,1,4.0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,True,False
4,43,0,120,0,3.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
57,3,9,1710,1,2.0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
46,34,5,1380,0,3.0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True,True,False
38,14,0,1900,1,2.0,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False
12,27,40,120,1,4.0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,True
31,25,53,930,2,3.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False
58,34,24,1740,1,3.0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
2,21,3,40,0,4.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False
49,12,11,1470,2,2.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,True,True,False
1,22,16,10,1,5.0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
17,37,1,850,0,4.0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,True
25,23,6,750,1,3.0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False
5,14,13,150,3,3.0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False
48,18,3,3360,0,5.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False
14,22,1,280,1,2.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
52,21,7,1560,1,4.0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True
10,20,5,300,0,4.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False
21,30,6,420,2,4.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
25,40,17,500,0,3.0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False
